"","score","text"
"223",-2,"Support the #Taiji fisherman! No bullying! No racism! #Tweet4Taiji #thecove #seashepherd #racism"
"224",-1,"RT @DMashak: #Progressives, President #WoodrowWilson&amp; #Scientific #Racism U cant make it up http://t.co/Np7wOrWBVe #teaparty #occupy #tlot …"
"225",-1,"RT @DMashak: #Progressives, President #WoodrowWilson&amp; #Scientific #Racism U cant make it up http://t.co/Np7wOrWBVe #teaparty #occupy #tlot …"
"226",-2,"@BSmith91011 @Kaylabrookexo @dbo_arnold @doodlebombs #SuperRetardsFromAmerica have no idea where I'm from! Their #nebulous #Racism ensues"
"227",-2,"Does #LookDifferent project highlight the RAPIDLY-growing bias against #Christians?  #ccot #CAIR #Gays #Biracial #immigrant #racism #Islam"
"228",-1,"#Progressives, President #WoodrowWilson&amp; #Scientific #Racism U cant make it up http://t.co/Np7wOrWBVe #teaparty #occupy #tlot #tcot #militia"
"229",-1,"More Obama “Post-Racialism” Courtesy of Jay-Z http://t.co/JESNkltEoZ #tcot #racism #politics #obamafail"
"230",-3,"""What if you were fucking a japanese chick &amp; she screamed 'GODZILLA' when she came because your dick was so big"" - @ItsHighLight #racism"
"231",-2,"#Quote: @KimKardashian Proclaims, ""I Realize That #Racism and Discrimination are Still Alive"" http://t.co/2JNiRnTXyE http://t.co/rehjOvj68v"
"232",-1,"Islam opposes #racism in all its forms! In fact, Prophet Muhammad (pbuh) described it to be pure ignorance!"
"233",-2,"#Racism is not just a black &amp; white issue. It happens with many ethnicities. Let's not forget that. Just saying. ✌️"
"234",-1,"Charlie Crist: #Racism Drove Me From #Republican Party &gt;~:&gt; http://t.co/ZNiDGQBdqB | #CharlieCrist @CharlieCrist @HouseGOP @Senate_GOPs"
"235",-2,"Kim Kardashian Just Realized Racism Still Exists After Having A Baby http://t.co/ntfBTfqtR7 #KUWTK #Racism"
"236",-1,"#racism has no place in the #NBA, but NSA tactics do."
"237",-1,"Islam opposes #racism in all its forms! In fact, Prophet Muhammad (pbuh) described it to be pure ignorance!"
"238",-1,"Islam opposes #racism in all its forms! In fact, Prophet Muhammad (pbuh) described it to be pure ignorance!"
"239",-1,"Islam opposes #racism in all its forms! In fact, Prophet Muhammad (pbuh) described it to be pure ignorance!"
"240",-1,"Islam opposes #racism in all its forms! In fact, Prophet Muhammad (pbuh) described it to be pure ignorance!"
"241",-1,"Islam opposes #racism in all its forms! In fact, Prophet Muhammad (pbuh) described it to be pure ignorance!"
"242",-1,"Islam opposes #racism in all its forms! In fact, Prophet Muhammad (pbuh) described it to be pure ignorance!"
"243",-2,"It's sad that #racism is still around"
"244",-2,"Dem Congressman Blasts @SenatorTimScott for Not Voting According to the Color of His Skin http://t.co/YBVQ7sXDDx #Racist #Racism"
"245",-1,"Islam opposes #racism in all its forms! In fact, Prophet Muhammad (pbuh) described it to be pure ignorance!"
"246",-1,"Islam opposes #racism in all its forms! In fact, Prophet Muhammad (pbuh) described it to be pure ignorance!"
"247",-1,"Islam opposes #racism in all its forms! In fact, Prophet Muhammad (pbuh) described it to be pure ignorance!"
"248",-1,"Islam opposes #racism in all its forms! In fact, Prophet Muhammad (pbuh) described it to be pure ignorance!"
"249",-1,"Islam opposes #racism in all its forms! In fact, Prophet Muhammad (pbuh) described it to be pure ignorance!"
"250",-1,"Scott Morrison: ""Our border is what allows us to be us."" #australianwhitesupremacistoftheyear #refugees #racism"
"251",-2,"RT @susanpai: Are you implicitly #racist? Take Harvard's online test &amp; see. https://t.co/tBoCJjgeNs #racism #Harvard"
"252",-2,"RT @YouMeAndBTC: It was easily one of our favorites. It's hard to talk about #racism, #sexism, and related ideas for very long without soun…"
"253",0,"My autocorrect knows me too well. #racism #OmarComin #chocolatecity http://t.co/aqCp2rZTMr"
"254",-1,"Islam opposes #racism in all its forms! In fact, Prophet Muhammad (pbuh) described it to be pure ignorance!"
"255",-1,"@RobynUrback @MunibSajjad #ruhroh #backpedalling #racism"
"256",1,"RT @one_sol_rev: .@Swamy39 hidden implication of brahminical superiority in your statement.  sounds like rating reports that upgrades from …"
"257",-2,"Kim Kardashian Just Realized Racism Still Exists After Having A Baby KUWTK #Racism http://t.co/Zvw3rlJ8zk"
"258",0,".@Swamy39 hidden implication of brahminical superiority in your statement.  sounds like rating reports that upgrades from AA to AAA. #racism"
"259",-2,"Check out ""Strange Fruit"" on Vimeo http://t.co/Q5TeHBvtZI #strangefruit #humanright #racism #shortfilm @randosis"
"260",1,"@Mike_Beacham @gntlman @temi227 So f #Progressive create #racism&amp;  don;t allow #AfricanAmericans 2 vote &amp; then they use this 2 get rfraud"
"261",0,"@CapehartJ  Don't tell #DennisRodman.
Ok.......tell him. 
He needs to know what his good friend really thinks. 
#racism #northkorea #PBO"
"262",-2,"RT @susanpai: Are you implicitly #racist? Take Harvard's online test &amp; see. https://t.co/tBoCJjgeNs #racism #Harvard"
"263",-1,"So… what are the chances Ronald Sterling tries to buy the browns? #notgonnahappen #racism"
"264",-2,"RT @DrGrantjr: @donlemon @SunnyHostin #Racism requires the ability to operationalize ones #prejudice &amp; disenfranchise ppl. #donaldsterling …"
"265",-2,"RT @DrGrantjr: @donlemon @SunnyHostin #Racism requires the ability to operationalize ones #prejudice &amp; disenfranchise ppl. #donaldsterling …"
"266",0,"RT @Christy_44: PLEASE Retweet: #C44J
""#Racism Is Something You Learn, NOT Something You're Born With""  #NoHate #NOH8 #EQUALITY  http://t.c…"
"267",0,"RT @Christy_44: PLEASE Retweet: #C44J
""#Racism Is Something You Learn, NOT Something You're Born With""  #NoHate #NOH8 #EQUALITY  http://t.c…"
"268",0,"RT @Christy_44: PLEASE Retweet: #C44J
""#Racism Is Something You Learn, NOT Something You're Born With""  #NoHate #NOH8 #EQUALITY  http://t.c…"
"269",-1,"RT @MichelleJenette: @iamZo  buy, share, and read #SayNotoRacism 
Join the movement #bethechange                  Black Ball #Racism http:/…"
"270",-1,"@isabel_mariaaa @lifeof_mia #racism #cantwealljustgetalong"
"271",-1,"RT @RightWingArt: IMAGE: Zimmerman: Mine would look like this! http://t.co/6kRYMpmC2X #race #racism #nobama #fail #zimmerman"
"272",-2,"RT @DrGrantjr: @donlemon @SunnyHostin #Racism requires the ability to operationalize ones #prejudice &amp; disenfranchise ppl. #donaldsterling …"
"273",-1,"This flight looks like my San Antonio high school reunion might look. #fat #racism #guns #MexicanCowboys #Selena"
"274",0,"PLEASE Retweet: #C44J
""#Racism Is Something You Learn, NOT Something You're Born With""  #NoHate #NOH8 #EQUALITY  http://t.co/YkXGIfON9H"
"275",-2,"RT @DrGrantjr: @donlemon @SunnyHostin #Racism requires the ability to operationalize ones #prejudice &amp; disenfranchise ppl. #donaldsterling …"
"276",-2,"RT @DrGrantjr: @donlemon @SunnyHostin #Racism requires the ability to operationalize ones #prejudice &amp; disenfranchise ppl. #donaldsterling …"
"277",-1,"Look what students at an elementary school in #Holland made...cute:/ #blackface #racism #papermache… http://t.co/usRh5wKfi6"
"278",0,"RT @Christy_44: PLEASE Retweet: #C44J
""#Racism Is Something You Learn, NOT Something You're Born With""  #NoHate #NOH8 #EQUALITY  http://t.c…"
"279",-1,"RT @AGargett: #Racism in Australia. http://t.co/nuGEdtIZkb"
"280",1,"@sternshow @reporterjon @MichaelSkolnik it is not so much #racism that is alive and well, as much as it is people who like to talk about it."
"281",-2,"RT @susanpai: Are you implicitly #racist? Take Harvard's online test &amp; see. https://t.co/tBoCJjgeNs #racism #Harvard"
"282",-2,"@donlemon @SunnyHostin #Racism requires the ability to operationalize ones #prejudice &amp; disenfranchise ppl. #donaldsterling did that freqtly"
"283",-1,"@OutFrontCNN @CNNMoney @CNN #CNN won't discuss #DonaldSterling's #Israeli #racism vs blacks: http://t.co/WQKmPXgeJI #OutFront #CNNMoney"
"284",-1,"Oh Look, Kim #Kardashian Pens Essay About #Racism http://t.co/DAzMnCrrN8 #hottculture #kimkardashian"
"285",-3,"It’s Hard to See Racism When You’re a Collectivist http://t.co/l5MMjj3XgL via @getswayy @fpmag #racism"
"286",-2,"RT @susanpai: Are you implicitly #racist? Take Harvard's online test &amp; see. https://t.co/tBoCJjgeNs #racism #Harvard"
"287",-1,"US Whites Blamed because Nonwhites Have Higher School-Arrest Rate #racism #reverseracism http://t.co/4RAANjYfX4"
"288",-1,"Kim K. calls out #racism. Your thoughts? You think she's begin real or doesn't understand what POC experience. 
http://t.co/6lcSWRPNBd"
"289",-1,"Kim K. calls out #racism. Your thoughts? You think she's begin real or doesn't understand what POC experience. 
http://t.co/j2mwRHXpUg"
"290",-1,"RT @AGargett: #Racism in Australia. http://t.co/nuGEdtIZkb"
"291",-1,"Only one race gets seriously judged for #racism. Can you guess which one? http://t.co/5JIbjujzP6"
"292",0,"RT @Christy_44: PLEASE Retweet: #C44J
""#Racism Is Something You Learn, NOT Something You're Born With""  #NoHate #NOH8 #EQUALITY  http://t.c…"
"293",-1,"#Racism in Australia. http://t.co/nuGEdtIZkb"
"294",-2,"NYTimes: The Real Story About the Wrong Photos in #BringBackOurGirls #racism  http://t.co/UfqSa8MUrO"
"295",-1,"Apology NOT assepted white peopoo! #slavery #racism"
"296",-1,"RT @EtsyBetsyCash: Bosnian Refugee murdered in ""safe"" country https://t.co/iMjDixOcm2 #MissingDinoD #murder #Racism #hatecrimes #GBLT #InMe…"
"297",-1,"@nickkristof @scclemons @arimelber us blks out here see the same #obamahate #racism frm u as white dems/msm as repubs abt Pres O"
"298",-2,"#women #WomenSucceed #racism #culture Rape used as a #weapon of #war in #Africa http://t.co/t7hQwawXai"
"299",-2,"RT @NetStoopid: So I'm Racist? Really? #Racism #TCOT #ORPUW http://t.co/qb4qHhX514"
"300",-1,"@ least USA/ #NBA is embarrassed by its #racism unlike @georgebrandis An explainer via @ConversationEDU http://t.co/bMuTVms9j5"
"301",-2,"RT @NetStoopid: So I'm Racist? Really? #Racism #TCOT #ORPUW http://t.co/qb4qHhX514"
"302",0,"RT @AusHumanRights: How have you stood up to #racism? Tell us @ http://t.co/PEKE4eLTcB &amp; you could win $100 JBHIFI voucher. http://t.co/Zq6…"
"303",-2,"RT @NetStoopid: So I'm Racist? Really? #Racism #TCOT #ORPUW http://t.co/qb4qHhX514"
"304",-1,"Extreme! Good data: Study finds 'entrenched' racial bias in Canadian TV ads http://t.co/pwu2d8qkxT  #racism #afromedialiteracy #blackedu"
"305",-2,"RT @NetStoopid: So I'm Racist? Really? #Racism #TCOT #ORPUW http://t.co/qb4qHhX514"
"306",-2,"RT @NetStoopid: So I'm Racist? Really? #Racism #TCOT #ORPUW http://t.co/qb4qHhX514"
"307",-3,"[warning; NSFW. this #EditorialCartoon is considered offensive to many.] #racism 'The Irish', JAK, Evening... http://t.co/v894MiVAQ5"
"308",0,"RT @AusHumanRights: How have you stood up to #racism? Tell us @ http://t.co/PEKE4eLTcB &amp; you could win $100 JBHIFI voucher. http://t.co/Zq6…"
"309",-1,"So... this is an actual hashtag on twitter==&gt;&gt; #StopWhitePeople2014 #Racism much?"
"310",-1,"We are all equal in the eyes of God  #Racism #Sexism http://t.co/1gNp2KYC7a"
"311",1,"RT @WomensDCProject: #CharlieCrist didn’t leave #GOP because of #racism~He left it b/c he couldn’t win #FL primary http://t.co/8rWYx2mhUo h…"
"312",-2,"RT @un_conventional: Listen to Ethan Nadlemann explain the racist origins of the War on Drugs. &lt;3 #warondrugs #racism http://t.co/vLL3GY35Tn"
"313",-2,"@SirenofBrixton @ripperriver no racism between dogs #strangelyhumanproblem #racism"
"314",0,"RT @Oxy_Moron22: @DavidLimbaugh 
We MUST take back the narrative. They were fired 4 being CHRISTIANS! not ""anti-gay"" huge difference. #raci…"
"315",0,"RT @AusHumanRights: How have you stood up to #racism? Tell us @ http://t.co/PEKE4eLTcB &amp; you could win $100 JBHIFI voucher. http://t.co/Zq6…"
"316",-2,"@foxfoxtruth Sterlings have a truck load of glass 4 those #opportunist who jumped on the #RACISM BANDWAGON. Your #ignorance is obvious. #FOX"
"317",-1,"RT @RightWingArt: IMAGE: Zimmerman: Mine would look like this! http://t.co/6kRYMpmC2X #race #racism #nobama #fail #zimmerman"
"318",-2,"It was easily one of our favorites. It's hard to talk about #racism, #sexism, and related ideas for very long without sounding like a jerk."
"319",0,"RT @AusHumanRights: How have you stood up to #racism? Tell us @ http://t.co/PEKE4eLTcB &amp; you could win $100 JBHIFI voucher. http://t.co/Zq6…"
"320",-1,"@OutFrontCNN @ErinBurnett @CNN Still no mention of #DonaldSterling's #Israeli #racism vs blacks: http://t.co/WQKmPXgeJI #Apartheid #SitRoom"
"321",0,"RT @Sharpestick: @benshapiro Awareness is a powerful weapon in the fight against #racism, second only to every other actual weapon. #KellyF…"
"322",-3,"RT @RightWingArt: IMAGE: Racist, lawless posse. The mob rules... http://t.co/Ggzs9fh4FS #race #racism #trayvon #deadthug #zimmerman"
"323",0,"@benshapiro Awareness is a powerful weapon in the fight against #racism, second only to every other actual weapon. #KellyFile #DemCrazy #MTV"
"324",-1,"RT @RightWingArt: IMAGE: Hey Al and Jesse! Look! http://t.co/kAKUXwBd9y #race #racism #jessejackson #alsharpton #pimp"
"325",-1,"Oncoming Legal Fight, As Shelly Sterling Insist on Keeping Ownership of Clippers - http://t.co/XCG1KzNZAp #DonaldSterling #racism"
"326",-1,"RT @RightWingArt: IMAGE: Zimmerman: Mine would look like this! http://t.co/6kRYMpmC2X #race #racism #nobama #fail #zimmerman"
"327",0,"Interview w/ @TrevinWax:  on what kept Southern evangelicals from engaging in the civil rights movement http://t.co/zhJ4MRoOgb #racism"
"328",-1,"RT @NeonTesla: @KimKardashian worried about #Racism? Wake UP! #Deal &amp; #Thwart it. Don't #Teach it. #LifeIsHARD your kid'll be fine, #Talent…"
"329",-3,"#Kellyfile the Point of the MTV Hidden Bias campaign is because the Left has failed in its campaign to unmask all the #racism they claim"
"330",-3,"If there are ""People of Color"" are the rest ""Colorless People?"" Does that sound offensive to you? #racism #offensive"
"331",-2,"@wwmtnews Would this be the case if the man were of ""color""? We must address the #inequity and #inequality of our judicial system. #Racism"
"332",-1,"IMAGE: Zimmerman: Mine would look like this! http://t.co/6kRYMpmC2X #race #racism #nobama #fail #zimmerman"
"333",-2,"PLZ Sign RT #Japan #racism #bullying #tweet4taiji http://t.co/nU6OoA8QWi"
"334",-1,"@HuffPostImpact More things Blacks have expressed for decades but were never legitimized unless through White advocacy. #Duh #Racism #Equity"
"335",0,"#DonaldSterling confessed he's not a #racist
#Racism #NBA #NBAStats #NBAcom #ESPN #LAC #LAClippers #CP3 #kobebryant http://t.co/t1ygxBGqgI"
"336",0,"@HistoryInPics @SamHarrisOrg Perfect illustration of where #racism begins..."
"337",-1,"NewsOne Minute: @KimKardashian Writes Blog About #Racism #NewsOneNow http://t.co/LT7lpmOhMF"
"338",-2,"Why are the same racist democrats (but I repeat myself) who vilified Rice and Powell protecting Clinton and Kerry? #racism #p2"
"339",-1,"Manziel isn't drafted because he's black #racism"
"340",0,"RT @AusHumanRights: How have you stood up to #racism? Tell us @ http://t.co/PEKE4eLTcB &amp; you could win $100 JBHIFI voucher. http://t.co/Zq6…"
"341",0,"RT @jagxteller: .@PhillyFlorida @CondoleezzaRice white pride? #racism http://t.co/1pCdp1LDYB"
"342",0,"RT @AusHumanRights: How have you stood up to #racism? Tell us @ http://t.co/PEKE4eLTcB &amp; you could win $100 JBHIFI voucher. http://t.co/Zq6…"
"343",0,"RT @AusHumanRights: How have you stood up to #racism? Tell us @ http://t.co/PEKE4eLTcB &amp; you could win $100 JBHIFI voucher. http://t.co/Zq6…"
"344",-1,"@RevRay41 #Racism"
"345",0,"RT @From_Nothing: Human rights orgs stop hiring white people to head up programs in Africa. Africans know what they need, hire them, empowe…"
"346",0,"RT @MJohnsonCTV: This letter by @IsabelleRacicot re: #Sterling, #Subban &amp; #racism published in @mtlgazette is worth a read: http://t.co/7Ft…"
"347",0,"RT @AusHumanRights: How have you stood up to #racism? Tell us @ http://t.co/PEKE4eLTcB &amp; you could win $100 JBHIFI voucher. http://t.co/Zq6…"
"348",0,"RT @AusHumanRights: How have you stood up to #racism? Tell us @ http://t.co/PEKE4eLTcB &amp; you could win $100 JBHIFI voucher. http://t.co/Zq6…"
"349",-1,"interracial couples is something I love to see :) &lt;3 
#fuck #racism"
"350",-1,"RT @DianeGCibrian: #Racism again: Study finds employers need urine samples to overcome assumption that black job candidates are using. http…"
"351",0,"RT @AusHumanRights: How have you stood up to #racism? Tell us @ http://t.co/PEKE4eLTcB &amp; you could win $100 JBHIFI voucher. http://t.co/Zq6…"
"352",0,"How have you stood up to #racism? Tell us @ http://t.co/PEKE4eLTcB &amp; you could win $100 JBHIFI voucher. http://t.co/Zq6Wast3Vu"
"353",-2,"Charlie Strong acknowledged rumors he faced #discrimination because of interracial marriage http://t.co/ygpF7u8Pof #Racism #2014"
"354",-4,"Its not ironic when a black friend is racist, its just disappointing, when you've suffered #racism, you should know better."
"355",-1,"#Racism used as #Dems Says All #POC #Republican Are Akin to Jewish #Nazis - #tcot #BlackTwitter #icon #ccot http://t.co/c9jOSuDlVK"
"356",-2,"RT @RichardOHornos: @CharlieCrist #Florida : 'Intolerable' #racism Is A 'Big Reason' Why I Left The #GOP http://t.co/kUuyVSIAid via @HuffPo…"
"357",-1,"#ShellySterling must sell #Clippers too. She acted as a housing inspector to get rid of tenants! #racism #DonaldSterling"
"358",-2,"i just saw an asian boy drinking a frappucino wow wtf??
#culturalappropriation #rude #racism #ignorance #stopdiscrimination #kony2012"
"359",-3,"@foxfoxtruth #Globalwarming #Racism #socialjustice #hope #basicfairness &amp;  more are questionable topics invented by opportunistic #Democrats"
"360",-2,"Be racist at our house and you kill get educated then kicked out by citizens/ immigrants from all over the world #canthateemall #racism"
"361",-2,"So I'm Racist? Really? #Racism #TCOT #ORPUW http://t.co/qb4qHhX514"
"362",-2,"Power Rangers was a racist show. Yellow ranger was Asian. Black ranger was African. #PowerRangers #racism"
"363",-2,"P.K. Got a penalty because he's black #Racism"
"364",-2,"Wharton study shows even smth simple as whose emails get replies from professors is biased by (unconscious?) #racism http://t.co/iU1leQIcLN"
"365",-3,"IMAGE: Racist, lawless posse. The mob rules... http://t.co/Ggzs9fh4FS #race #racism #trayvon #deadthug #zimmerman"
"366",-1,"RT @DJROBBZ_BLOG: @newdealdem1 @Wary12 @msnbc @hardball @hardball_chris @RNC Mike Steele ""HELD THE LINE"" 4 #RACISM from HIS PARTY &amp; they st…"
"367",0,"Brilliant read. #race #socialjustice #racism #artist Asian American Writers' Workshop - Our Complicity With Excess: http://t.co/KswiWxHVQe"
"368",0,"RT @mch7576: : RT @Britanniacomms: Love This! #nature #funny #racism #Cute http://t.co/WfQXqKBgjA"
"369",-1,"uhhhh.....Teddy Bridgewater was the consensus number 1 pick a month ago!!! #RACISM"
"370",-4,"WTF?! #Racism is so rampant it's ridiculous. Such a shame in 2014. http://t.co/kUvjMQCsWB"
"371",-1,"RT @RightWingArt: IMAGE: Hey Al and Jesse! Look! http://t.co/kAKUXwBd9y #race #racism #jessejackson #alsharpton #pimp"
"372",-1,"RT @AndyKooks97: @Matt3Macfar @matt_paparella you can read.... Oh wait nvm #uneducated #racism #GetBackToYourCellTom #MayellaRound2"
"373",-1,"@Matt3Macfar @matt_paparella you can read.... Oh wait nvm #uneducated #racism #GetBackToYourCellTom #MayellaRound2"
"374",0,"RT @VicAlhadeff: Why our race laws must support tolerance. Thoughtful piece by Race Discrimination Commissioner. #18c #racism @timsout http…"
"375",-1,"RT @jurassicpork59: Old redneck tells black woman to sit in the back of a bus. No, I'm not making this up. https://t.co/b7Xg225a5K #racism …"
"376",0,"RT @VicAlhadeff: Why our race laws must support tolerance. Thoughtful piece by Race Discrimination Commissioner. #18c #racism @timsout http…"
"377",-1,"RT @spearsenterpris: Stomp out #racism @spearsenterpris #spearsrt http://t.co/N08Hu6UOPp"
"378",-1,"Kim Kardashian Just Realized #racism Still Exists After Having A Baby -  Ever since Kim Kardashian and Kanye West... http://t.co/0PdUZCG3HV"
"379",-1,"@newdealdem1 @Wary12 @msnbc @hardball @hardball_chris @RNC Mike Steele ""HELD THE LINE"" 4 #RACISM from HIS PARTY &amp; they still FIRED PUNK-AZZ!"
"380",-1,"If Johnny Manziel was a White QB he'd be drafted by now #Racism"
"381",-2,"RT @GOPTeens: #Teens: Isn't accusing someone of #Racism just #ReverseRacism?"
"382",-1,"Old redneck tells black woman to sit in the back of a bus. No, I'm not making this up. https://t.co/b7Xg225a5K #racism #RosaParks #p2 #p21"
"383",-2,"RT @GOPTeens: #Teens: Isn't accusing someone of #Racism just #ReverseRacism?"
"384",0,"Why our race laws must support tolerance. Thoughtful piece by Race Discrimination Commissioner. #18c #racism @timsout http://t.co/xwshehXo5r"
"385",-2,"HAHAHAHAHAHAHAHAHAHAHA cannot WAIT for Clowney to break this fucker in half. #NFLDraft #Racism"
"386",0,"RT @Christy_44: PLEASE Retweet: #C44J
""#Racism Is Something You Learn, NOT Something You're Born With""  #NoHate #NOH8 #EQUALITY  http://t.c…"
"387",-2,"RT @lorabruncke: @H2Lou @CatholicNewsSvc #USURY and #BScience are behind #poverty, #warONdrugs, #warONterror, #homophobia, #racism, #paedop…"
"388",-1,"RT @Bensonix: End #Racism - #ReTweet :) #SocialMediaBensonix"
"389",-1,"North Korea Calls Obama 'A Black Monkey' #racism #Obama #northKorea #equality http://t.co/prJpvgaud6"
"390",-3,"@H2Lou @CatholicNewsSvc #USURY and #BScience are behind #poverty, #warONdrugs, #warONterror, #homophobia, #racism, #paedophilia, #genocide."
"391",-1,"RT @avendittinyc: Truth be told, I didn't know Kim Kardashian could even write. MT @thedailybeast #KimKardashian Pens Essay on #Racism http…"
"392",-1,"RT @Bensonix: End #Racism - #ReTweet :) #SocialMediaBensonix"
"393",-1,"End #Racism - #ReTweet :) #SocialMediaBensonix"
"394",-1,"The Ridiculous Origins of the ""War on Drugs"" via @Upworthy) http://t.co/lh5vk189Jw
#racism
#classism
#revolution"
"395",-1,"Truth be told, I didn't know Kim Kardashian could even write. MT @thedailybeast #KimKardashian Pens Essay on #Racism http://t.co/ey7NqRvPQh"
"396",0,"RT @From_Nothing: Human rights orgs stop hiring white people to head up programs in Africa. Africans know what they need, hire them, empowe…"
"397",-2,"End the War on Racism http://t.co/0X91mbQR6m via @getswayy @fpmag #racism #donaldsterling"
"398",-2,"NSW Police accused of racism by not taking missing Irish person case as serious.  http://t.co/so75QaWLsc #NSWPolice #Irish #Bondi #Racism"
"399",-1,"I Want Fight Against You but Will Rather Fight Against #curruption #tribalism #Racism Etc."
"400",-2,"Did Kim Kardashian use a ghostwriter for her blog post about racism? - Fox News http://t.co/cninKqFhlO #racism #twitter"
"401",0,"Human rights orgs stop hiring white people to head up programs in Africa. Africans know what they need, hire them, empower them! 

#Racism"
"402",-2,"#racism MT""@ctylerabc7: Marcus Books has lost its anti-eviction fight. New owners changed locks on Black bookstore. http://t.co/lLLHz9Shij"""
"403",-1,"MT  @Optimistic143:Bible belt also has larger Black population, ...earlier sexual debut &amp; far more abortions #racism #March4Lies #antichoice"
"404",-2,"Angela Davis on what's #radical in the 21st century. Preach! http://t.co/KSUnYIyRnF #feminism #activism #racism"
"405",-1,"RT @RichardViguerie: WHAT A CROCK! @CharlieCrist Said #Racism drove Him from #GOP. NO, YOU WERE BOOTED FOR BEING #LIBERAL! http://t.co/aCdb…"
"406",0,"@eliziegage Most #Racism like priviledge is just WHO WE ARE. You don't think about the mole above your knee. It's just THERE. AWARE=EFFORT."
"407",-1,"Liberals think that the cure for #racism is more racism.  #WeAreBetterThanThat"
"408",-2,"RT @AngryEbony: Well Said @norwind @CalFireNews  #OccupytheGoldenCalf of #greed #consumerism #hoarding #inequality #racism http://t.co/yKAh…"
"409",2,"Overnight had incredible amount of @TarekFatah followers tweet me. Good ol' xenophobic Bolt supporters like Tarek. Will RT a few. #racism"
"410",-2,"RT @AngryEbony: Well Said @norwind @CalFireNews  #OccupytheGoldenCalf of #greed #consumerism #hoarding #inequality #racism http://t.co/yKAh…"
"411",-1,"@5SOS @iTunesMusic WHAT ABOUT AMERICA #RACISM"
"412",-2,"My daughter might be racist. #racism https://t.co/noRNWyTOeb"
"413",-1,"RT @SyreetaNMC: @TheRedRoomUK #TheRWord - tour to provoke debate&amp;communication, to listen to stories&amp;tell your own RT @WritersofColour @BLA…"
"414",-1,"Vijay Iyer on ""Complicity with Excess"": http://t.co/Peuw9cvm3y
#jazz #racism"
"415",0,"Dem Congressman Blasts Tim Scott for Not Voting According to the Color of His Skin http://t.co/se4Cf4tQ7L #Freedom #freedomday #racism"
"416",-2,"RT @RichardOHornos: @CharlieCrist #Florida : 'Intolerable' #racism Is A 'Big Reason' Why I Left The #GOP http://t.co/kUuyVSIAid via @HuffPo…"
"417",-1,"RT @From_Nothing: The issues in #Swaziland are real but why are white men even hired as Africa experts at nonprofits? 

#GotPrivilege #Raci…"
"418",-1,"#WeAreAllMonkeys - The simple #banana is taking a social stand against #racism. For more &gt;&gt; http://t.co/Faz5LfL1dm http://t.co/rNYkpVvM6k"
"419",-4,"This whiskey made my back pain &amp; all my white guilt disappear #amazing #racism hurts everybody #avledu #avlnews #avl public corruption :/"
"420",-1,"@mrdaveyd You reporting Marcus Books SF eviction? More accuracy needed in the fight against #racism #displacement. http://t.co/hpsJmOlhJZ"
"421",-1,"RT @DianeGCibrian: #Racism again: Study finds employers need urine samples to overcome assumption that black job candidates are using. http…"
"422",-2,"RT @All4Humanity: DID YOU SEE THIS?

http://t.co/iCGwbKlt37

I HAVE NO LIE TO TELL. IF I WERE THIS WOMAN, HE'D BE MINCEMEAT. #Racism #JimCr…"
"423",-1,"Dear Quebecers, if the Liberal's stance on secularism surprised you, you weren't paying attention. #polqc #demissioncouillard #racism"
"424",-2,"RT @danakarina02: @CharlieCrist #Florida : 'Intolerable' #racism Is A 'Big Reason' Why I Left The #GOP http://t.co/O1evS4VMCO via @HuffPost…"
"425",-2,"@cxntley Thanks. My #tweets r about a #UPS #racism #scandal  &amp; my fight 4 #justice - Google: Clive Henry UPS (for info) #racismisreal"
"426",-2,"DID YOU SEE THIS?

http://t.co/iCGwbKlt37

I HAVE NO LIE TO TELL. IF I WERE THIS WOMAN, HE'D BE MINCEMEAT. #Racism #JimCrow"
"427",-2,"@SamanthaSavoia Thanks. My #tweets r about a #UPS #racism #scandal  &amp; my fight 4 #justice - Google: Clive Henry UPS (for info) #racismisreal"
"428",-1,"RT @From_Nothing: The issues in #Swaziland are real but why are white men even hired as Africa experts at nonprofits? 

#GotPrivilege #Raci…"
"429",-2,"RT @AngryEbony: Well Said @norwind @CalFireNews  #OccupytheGoldenCalf of #greed #consumerism #hoarding #inequality #racism http://t.co/yKAh…"
"430",-1,"IMAGE: Hey Al and Jesse! Look! http://t.co/kAKUXwBd9y #race #racism #jessejackson #alsharpton #pimp"
"431",1,"Germans Fight Neo-Nazis by Liking Their Facebook Page and Flooding It With Love #antifa #racism  http://t.co/EckmqnLu6B"
"432",0,"RT @kamelhawwash: 'Price tag' is Israel's anti-Semitism http://t.co/2dRjBr7ggQ &lt;article only refers to recorded incidents of anti- Palestin…"
"433",-2,"Teacher on leave after #racism allegations http://t.co/uyOAWAIIHZ @OCRegister @WeAreOneOC"
"434",-1,"#Infographics #interactives #NFL #NFLdraft #racism Which Words Are Used To Describe White And Black N http://t.co/KQYVkDGeow #prayer #c"
"435",-1,"RT @DianeGCibrian: #Racism again: Study finds employers need urine samples to overcome assumption that black job candidates are using. http…"
"436",-1,"#Racism again: Study finds employers need urine samples to overcome assumption that black job candidates are using. http://t.co/hB7ue5jba4"
"437",0,"RT @petetruth: #Democrats are going to play the #Race card at full tilt until 2014.  But look at #Dem history.  They were and are the party…"
