"","score","text"
"231",-2,"Your child's in trouble with #drugs- Can a #parent ""rescue"" w/o #enabling? The Rescuer's Plight http://t.co/sEknO2lcTh #addiction #family"
"232",-1,"Chicago should go #Manziel Smoking Jay Culter will miss half the season again. #drugs #high #heroinoverdose #painkillers"
"233",0,"#drugs http://t.co/sKrcvXsu0w"
"234",0,"#drugs http://t.co/kbbtQNBwX4"
"235",0,"#drugs http://t.co/cxblBqY99y"
"236",0,"Yeah guys #Drugs http://t.co/eWXL0LBq8x"
"237",0,"At http://t.co/CHnL3vl4pk --  -C #drug #drugs #drugdealer #jokes #lol #tumblr http://t.co/Zm4WlMlL3A"
"238",0,"At http://t.co/CHnL3vl4pk -- Mushrooms? #mushroom #galaxy #stars #universe #deepthinking #drugs #drug #acid #pe... http://t.co/8Y5lXmwPe4"
"239",-1,"#Party #festa #drunk #drugs #effects #photo http://t.co/1sPyy8x6bv"
"240",-1,"The ugly faces of #addiction: Is this something you want for yourself? Get help now! http://t.co/CAEjldTEWa via @HuffPostCrime #drugs"
"241",2,"RT @Busta_Nutley: Well the vikes aren't paying for the new stadium by selling tickets and they haven't made logical choices means 1 thing #…"
"242",2,"Well the vikes aren't paying for the new stadium by selling tickets and they haven't made logical choices means 1 thing #drugs"
"243",0,"Bookcase scene number three. #thingswelike #buckandcamp #marfa #waterford #drugs #horriblepeople… http://t.co/UVTzZWdbKS"
"244",-2,"Nobel-Prize Winnin Economists The War On #drugs Is A Catastrophic bn-Dollar Failure http://t.co/UWgqjX94wR"
"245",0,"RT @mercola: Why Are Children Prescribed Too Many Psychotropic #Drugs? http://t.co/yslSfE8flq"
"246",1,"Replace over the counter #drugs with #essentialoils .. they work http://t.co/YGS0TnYhq9 #alternative #wellness"
"247",-1,"#Drugs  #bitch drugs  ☺"
"248",0,"We want to know your opinions: are #drugs okay for #childbirth or is #drugfree the way to go? Vote at http://t.co/guAn1jXMtd"
"249",1,"CA Assembly Passes Bill to Make OD Antidote Available in Pharmacies http://t.co/SIh5Ofi9IF #OD #drugs #heroin #oxy ##health #CApolitics #CA"
"250",0,"Here's something to further illustrate our point on why you should stop using #drugs. http://t.co/EmGaiM9qsK via @HuffPostCrime #teens"
"251",0,"“@SwaygoTSG: @KEYLO_RED #drugs or #uglybitches” 
#Drugs #HBK"
"252",2,"@RT_com yes, someday we can buy pretty much everything using #bitcoin; #guns #drugs just like we use web now, we can buy anything via #web"
"253",-1,"RT @Gaige_Davila: The only class I was worried about passing is over...

It's officially summer in my eyes now. #DRUGS #MONEY #CATS #BURGER…"
"254",1,"The only decent thing about today was getting my amp back from the shop. #sex #drugs #rocknroll http://t.co/PUZnRsnO4R"
"255",-2,"RT @scenesfromrehab: #drugs #smoking #suicide #suicidal #selfharmmm #cut #cuts #cutting #pills #addiction #onedirection #1d #5sos #5s... ht…"
"256",0,"#drugs How to treat a family member who is in drug http://t.co/ZDiHGFAVTs"
"257",0,"#drugs How to treat a family member who is in drug http://t.co/34JHO2rHfF"
"258",0,"#drugs How to treat a family member who is in drug http://t.co/mUVsmMEZPk"
"259",0,"#drugs How to treat a family member who is in drug http://t.co/hnJfutYFFy"
"260",0,"RT @raj_mahal14: HYPED FOR THIS FRESHMAN-SOPHOMORE DANCE TOMORROW NIGHTTTT!!
#drugs #girls #money #cocaine #freehugs"
"261",-2,"#drugs #smoking #suicide #suicidal #selfharmmm #cut #cuts #cutting #pills #addiction #onedirection #1d #5sos #5s... http://t.co/CHnL3vl4pk"
"262",-1,"The only class I was worried about passing is over...

It's officially summer in my eyes now. #DRUGS #MONEY #CATS #BURGERFI"
"263",-1,"@meganmarusak @1Dliveupdates what is actually wrong with him though #drugs"
"264",-1,"RT @HealthyNews2day: #Prescription #Drugs in Prison: Huge Profits for Pharmaceutical Companies at Taxpayer Expense http://t.co/tW5vi55Qlg #…"
"265",-3,"RT @ItsWiseTeen: Athletes that use #drugs often destroy their career, life and even face death. Read about 8 addicts. http://t.co/AOqP1og8oH"
"266",0,"#This is #What #Drugs #Will Do to Your #Face...Eww! http://t.co/ZhIXxQdbg8"
"267",0,"http://t.co/IUqReRauGS Have a selfie with too much light. #selfie #me #drugs #music #indie #edm #bass #blackand... http://t.co/mcBJ2IR7hF"
"268",1,"I wonder what kind of #drugs Seth MacFarlane does. #hescrazy"
"269",1,"It is the hometown beverage, love these photos: #yup #seemslegit #drugs #coke #doityourselfcokekit #fuckit by joe... http://t.co/pV6VguSInw"
"270",1,"When life gives you lemons. #drugs #lol #wolfofwallstreet my favorite movie :) http://t.co/N5BITy7SKk"
"271",-1,"http://t.co/VsVBiDcT5T #mileycyrus #rehab #drugs #london #o2 #thesun #vagina #dailymail #skynews #itn #cnn #tmzlive #extra #gossip #news"
"272",0,"HYPED FOR THIS FRESHMAN-SOPHOMORE DANCE TOMORROW NIGHTTTT!!
#drugs #girls #money #cocaine #freehugs"
"273",0,"You Can Have A Truly Changed Life:  http://t.co/RVrqqYQ4Y3 #Drugs #Alcohol #Divorice"
"274",-2,"nothing else than a freaking rash after all: http://t.co/O3g5CKVfg8 #cocaina #Narcotrafico #narco #drugs"
"275",0,"http://t.co/5gGaOQID2G #blaze #drugs #happytuesday #follow #Follow2BeFollowed #hillucinate #swag"
"276",0,"@KEYLO_RED #drugs or #uglybitches"
"277",0,"#Dreams and #drugs and  which are you selling  http://t.co/l8gKi67hED"
"278",0,"Going to #rehab... #mydrugofchoice #addiction #humans #drugs #withdraw at http://t.co/CHnL3vl4pk"
"279",0,"RT @latteofmylife: #DRUGS MARKETED AS TREATS STREETS!! #SECULAR LAWS allow first #cannabis vending machine!!! https://t.co/tliNDUPbw1 http:…"
"280",1,"like on #drugs"
"281",0,"My new header #drugs"
"282",0,"#DRUGS MARKETED AS TREATS STREETS!! #SECULAR LAWS allow first #cannabis vending machine!!! https://t.co/tliNDUPbw1 http://t.co/HtlEAHcrql"
"283",0,"Or the most part i like working out , wait its like crack or coke or me haha #drugs #workout #workingout #bodybuilding #undo #lazy"
"284",0,"@alleenemecek #drugs"
"285",-1,"Dealer at the cinema!   #MexicanVines #mexico #cinepolis #weed #comedy #drugs https://t.co/HLIfgYi4H3"
"286",0,"#K2 overdose: Nearly 120 People overdose on #syntheticMarijuana in 5-day period http://t.co/3RClqgE3GA #drugs"
"287",0,"PBSO: #Naked man shot by deputy ingested no #drugs linked to #violence - May 8 @ 7:57 PM ET http://t.co/srT9arIbN3"
"288",0,"RT @larlegal: #College Students Abusing #Drugs for Academic Purposes http://t.co/V2174IpSk0"
"289",1,"RT @cas707: I'm amazed no one has asked me who the #lufc #drugs culprits are?"
"290",1,"#tbt Still one of my favorite pictures that I've taken. Those are props btw... #drugs #party… http://t.co/5GVD49TR62"
"291",1,"I'm amazed no one has asked me who the #lufc #drugs culprits are?"
"292",-1,"man 90 gets 3 year #prison sentence for #drugs http://t.co/VM9cI0qn0y"
"293",-2,"RT @scenesfromrehab: #selfharmmm #suicide #suicidal #cut #cutting #cuts #drugs #smoking #addiction #pills #onedirection #1d #5sos #5s... ht…"
"294",0,"Arash Hashemi Talks About Drug Crimes on Attorneys Talk: http://t.co/o3tcuxSs1t #LosAngeles #Attorney #Lawyer #Drugs #HashemiLaw"
"295",-2,"#selfharmmm #suicide #suicidal #cut #cutting #cuts #drugs #smoking #addiction #pills #onedirection #1d #5sos #5s... http://t.co/CHnL3vl4pk"
"296",-1,"RT @HealthyNews2day: #Prescription #Drugs in Prison: Huge Profits for Pharmaceutical Companies at Taxpayer Expense http://t.co/tW5vi55Qlg #…"
"297",0,"@LSD_Moments #acidgirl #DrugFamily #drugs #drugvibetribe #trippy http://t.co/wlzjbN23ND"
"298",-1,"*Studying vocab with Faith*
""I don't know, I just heard the words and can just smell the emotions""
-Faith 
#what #smellingvocabwords #drugs"
"299",2,"@AmandaGreenUK For #backpain I would highly recommend seeing a good #cranial #osteopath in conjunction with #acupuncture. Not #pharma #drugs"
"300",0,"RT @mike_as_hell: @AdderalIHadMe @ZAuztin lmao lmao lmao #drugs"
"301",0,"@AdderalIHadMe @ZAuztin lmao lmao lmao #drugs"
"302",0,"Appreciate it!! “@KenfolkCG: “NEW! Music • NEW! Visuals by @SwampClick #HPSC #Drugs #GhettoGospel  http://t.co/33VvWF2MK9”” Shit fye bruh!”"
"303",0,"Ummmm @WheelofFortune Mother's Little Helper is a THING not a Person, also major #crappasttheradar there :-D #drugs"
"304",-1,"@sexualjumanji #factsonly. would stay away from him cause he would bring those evil #drugs into the locker room"
"305",2,"RT @ProfDavidNutt: With brave and open-minded leadership, Isle of Man could pioneer #cannabis research and rational #drugs policy. http://t…"
"306",1,"#Pringles #Two #Empty #Why #Delicious #Pringooools #Chetas #Drugs #Red #Potatoe http://t.co/hmL5nJCFI5"
"307",2,"RT @TheeDon1: Wow didn't learn that in skool wen we did about the British empire #bbc2 unreal should teach kids the truth  #drugs #opium #c…"
"308",0,"World #Americas #bid #Business #Drugs #marijuana More Than 100 Bidders Want to Grow Uruguay Pot: The post More... http://t.co/Uz5flEnLwo"
"309",0,"World #Americas #bid #Business #Drugs #marijuana More Than 100 Bidders Want to Grow Uruguay Pot: The post More... http://t.co/xwhPp0VQN5"
"310",0,"World #Americas #bid #Business #Drugs #marijuana More Than 100 Bidders Want to Grow Uruguay Pot: The post More... http://t.co/3EnWzis6Jv"
"311",0,"World #Americas #bid #Business #Drugs #marijuana More Than 100 Bidders Want to Grow Uruguay Pot: The post More... http://t.co/ojLyckwQTt"
"312",0,"World #Americas #bid #Business #Drugs #marijuana More Than 100 Bidders Want to Grow Uruguay Pot http://t.co/yfucFc487W"
"313",0,"World More Than 100 Bidders Want to Grow Uruguay Pot: The post More... http://t.co/qS6GJ8CeFv #Americas #bid #Business #Drugs #marijuana"
"314",0,"World More Than 100 Bidders Want to Grow Uruguay Pot: The post More... http://t.co/KJFMlGnTHd #Americas #bid #Business #Drugs #marijuana"
"315",0,"World More Than 100 Bidders Want to Grow Uruguay Pot http://t.co/0Go2aleWp3 #Americas #bid #Business #Drugs #marijuana"
"316",0,"World #Americas #bid #Business #Drugs #marijuana More Than 100 Bidders Want to Grow Uruguay Pot http://t.co/Sriiw5HWt3"
"317",0,"World #Americas #bid #Business #Drugs #marijuana More Than 100 Bidders Want to Grow Uruguay Pot: The post More... http://t.co/8MC51b6hyZ"
"318",3,"I think that I could be fine.. &lt;3 #artRAVE #maryjaneholland #sexy #drugs #fashion #love @ladygaga I ❤ u . http://t.co/fGHZsprjJ4"
"319",0,"Antibiotics my ASS. #yeahokay #miley #mileycyrus #drugs #lovemoneyparty #overdose #od #bangerz #poormiley #addic... http://t.co/CHnL3vl4pk"
"320",2,"Wow didn't learn that in skool wen we did about the British empire #bbc2 unreal should teach kids the truth  #drugs #opium #china #hongkong"
"321",-2,"RT @Studio10au: Have we lost the war on #drugs?  That's today's Daily Dilemma from @TheHoopla: http://t.co/NhfCb7UxaL #studio10"
"322",1,"I promise ill never sale #drugs again"
"323",0,"Daily #War on #Drugs is out! http://t.co/1lUOqlpHLt Stories via @georgeohar @cbcacorp @Calypgin1"
"324",0,"RT @GvilleCrimeLaw: Will #MandatoryMinimums come to an end? @RickyCam discusses the future of #drugpolicy http://t.co/nYGYkAVxKq #StopTheDr…"
"325",1,"""For some people, it's a love affair for life."" http://t.co/6DS9WGcSXv via @HuffPoLifestyle #heroin #drugs"
"326",0,"Translation prescriptions. #pharmacytech #drugs #medications #school"
"327",0,"Man, you should see the music I'm listening to. #OutsideProvidence #Drugs #mustsee"
"328",-2,"Restrooms shouldn't be called #restrooms, if you actually #rest in one people get worried or #accuse you of doing #drugs. #RoughLife"
"329",-2,"http://t.co/D3n1bukfbS #Drugs #Industry #Government #Regulators Bad Pharma: How Medicine is Broken, And How We Can Fix It"
"330",-2,"Have we lost the war on #drugs?  That's today's Daily Dilemma from @TheHoopla: http://t.co/NhfCb7UxaL #studio10"
"331",-1,"RT @F7YUBProduction: Call FRANK Part 5 http://t.co/9yaqnCGmAd #YouTube #MustWatch #Drama #Comedy #Entertainment #Funny #New #Drugs #TalkToF…"
"332",1,"""I thought every kid had that talent, I didn't think he was any different"" -Johnny Manziel's mom said that about him. #Drugs"
"333",0,"DuPont &amp; Lieberman May 2014 editorial in Science -- Young Brains on #Drugs http://t.co/ju9A2G6mIh #marijuana #policy"
"334",-1,"RT @F7YUBProduction: Call FRANK Part 6
WHAT HAPPENS TO JAY? -&gt; http://t.co/6ILhl7Xehu
MUST WATCH / SHARE! #YouTube #Entertainment #Funny #D…"
"335",-2,"#Drugs and alcohol can worsen mental illness. http://t.co/JxbiWxHt1Y"
"336",-1,"RT @AddictionAvert: Give your mother what she really want's for mother's day.. A sober child. #addiction #MothersDay #mom #drugs #NA #XA ht…"
"337",-2,"RT @FreeDocsOnline: Psychiatry: An Industry of Death http://t.co/8pGYvzp48T #Conspiracy #Drugs"
"338",0,"#NFLDraft #what #notaclue #no #drugs"
"339",-1,"Give your mother what she really want's for mother's day.. A sober child. #addiction #MothersDay #mom #drugs #NA #XA http://t.co/tzGhfafH00"
"340",-2,"Psychiatry: An Industry of Death http://t.co/8pGYvzp48T #Conspiracy #Drugs"
"341",-1,"RT @HealthyNews2day: #Prescription #Drugs in Prison: Huge Profits for Pharmaceutical Companies at Taxpayer Expense http://t.co/tW5vi55Qlg #…"
"342",-1,"Call FRANK Part 5 http://t.co/9yaqnCGmAd #YouTube #MustWatch #Drama #Comedy #Entertainment #Funny #New #Drugs #TalkToFrank #Youth #Teenagers"
"343",0,"#throwback to the last day of my first tour ever. Stage shenanigans during the #DRUGS set. #aptour… http://t.co/2I6UdfMkgg"
"344",-1,"RT @HealthyNews2day: #Prescription #Drugs in Prison: Huge Profits for Pharmaceutical Companies at Taxpayer Expense http://t.co/tW5vi55Qlg #…"
"345",0,"Untitled on @weheartit http://t.co/6j9OgqMTXv #acid #drugs #gif wtf_?"
"346",0,"@G0LD_EYES Ollie!!! He's still got that hook up? #drugs"
"347",-1,"RT @notpopo: Who wants to skip school tomorrow and smoke #drugs? Make sure you bring over an ounce."
"348",1,"When youre #addicted , youll refuse #intervention . Be brave to give up #drugs but its the right thing to do. #riseup and #recover."
"349",0,"RT @GPBSavannah: $9 Million #Cocaine Stash Discovered At Savannah Port http://t.co/Fhx9QS9pO2 #shipping #drugs"
"350",-1,"#Charlotte #Co. cracks down on #drugs - May 8 @ 6:23 PM ET http://t.co/bfU1N9P3id"
"351",0,"RT @GPBSavannah: $9 Million #Cocaine Stash Discovered At Savannah Port http://t.co/Fhx9QS9pO2 #shipping #drugs"
"352",0,"$9 Million #Cocaine Stash Discovered At Savannah Port http://t.co/Fhx9QS9pO2 #shipping #drugs"
"353",0,"U.S. cracking down on synthetic drugmakers, sellers. #legalhighs #drugs #addiction #business #drugbust #DEA #drugtra…http://t.co/NtBKOfBV0j"
"354",-1,"Riley just got home from surgery and I have never laughed harder at this silly pup wandering around with no idea of what's happening #drugs"
"355",1,"#love #instaphoto #instalike #tags #tagsforlike #raquel #friendship #friends #moi #me #drugs… http://t.co/i66Sclj92G"
"356",-1,"#Marijuana was criminalized in 1923, but why? #addiction #pot #weed #drugs #Hemp #Hashish #Cannabis http://t.co/s0wgoN6fRF"
"357",-1,"RT @AtlBizChron: Feds seize 346 lbs of cocaine at Port of Savannah http://t.co/f2ppUOHsS8  #drugs #crime http://t.co/bxxGvWGPzM"
"358",-1,"RT @HealthyNews2day: #Prescription #Drugs in Prison: Huge Profits for Pharmaceutical Companies at Taxpayer Expense http://t.co/tW5vi55Qlg #…"
"359",-1,"RT @HealthyNews2day: #Prescription #Drugs in Prison: Huge Profits for Pharmaceutical Companies at Taxpayer Expense http://t.co/tW5vi55Qlg #…"
"360",-1,"#Prescription #Drugs in Prison: Huge Profits for Pharmaceutical Companies at Taxpayer Expense http://t.co/tW5vi55Qlg #BigPharma"
"361",-1,"Inspirational #blogging about #mentalhealth #abuse #alcohol and #drugs #eatingdisorders book reviews, stigma &amp; #CATS http://t.co/pnPz4AMKqR"
"362",1,"Il est ma drogue ! #drugs #friends #secret #love"
"363",1,"The worlds governments fought drugs, and drugs won #drugs #drugslive"
"364",0,"STOP #cocaine in any way you can. Be aware #drugs everywhere. Long week, but #sonsafe"
"365",-1,"RT @AtlBizChron: Feds seize 346 lbs of cocaine at Port of Savannah http://t.co/f2ppUOHsS8  #drugs #crime http://t.co/bxxGvWGPzM"
"366",-2,"@JamieBrysonCPNI a vote for Jamie Bryson is.......oh wait. Where's the £165 u stole for ur failed election campaign? #drugs #masseurs"
"367",0,"“We don’t need a war on #Drugs. We need a war on Calvinism.” - #Watts2016"
"368",-1,"@DonSapatkin shares how #heroin #addiction has become an epidemic. http://t.co/rXBBB09ZMP #drugs #drugfree"
"369",1,"Want to request an #STFP event? Fill out the form and we'll get back to you: http://t.co/LFskOsvvBs #drugs #family #parenting"
"370",1,"Analyzing tweets &amp; #blogs &amp; #videos from companies in states where #drugs are legal now, OMG! #business #TRUST :((("
"371",0,"RT @BOOMondaTRK: NEW! Music • NEW! Visuals by @SwampClick #HPSC #Drugs #GhettoGospel  http://t.co/NWACjuNYhw"
"372",0,"RT @iamMsConceited: NEW! Music • NEW! Visuals by @SwampClick #HPSC #Drugs #GhettoGospel  http://t.co/1ZQ3TbZG7H"
"373",2,"RT @ProfDavidNutt: With brave and open-minded leadership, Isle of Man could pioneer #cannabis research and rational #drugs policy. http://t…"
"374",-1,"RT @AtlBizChron: Feds seize 346 lbs of cocaine at Port of Savannah http://t.co/f2ppUOHsS8  #drugs #crime http://t.co/bxxGvWGPzM"
"375",-2,"Careful of that pear pressure... #drugs #bad #pressure #pears #fruit #crime http://t.co/7DlCMQQFL0"
"376",3,"I can not thank #talktofrank.com enough. Particularly unsung #drugs adviser like Stuart. #keepfamilysafe"
"377",-2,"Give your mother what she really wants for mothers day; a sober child. #mothersday #mother #teen #drugs #sober #mom https://t.co/8et5rImFnN"
"378",-1,"RT @AtlBizChron: Feds seize 346 lbs of cocaine at Port of Savannah http://t.co/f2ppUOHsS8  #drugs #crime http://t.co/bxxGvWGPzM"
"379",-1,"“@swimswamnews: Florida All-American Dan Wallace Suspended Indefinitely for “Violation of Team Rules” ” @BAMendola93 #drugs"
"380",-1,"RT @Psych2morrowmag: The Way I Least Expected by Sarah Beller - http://t.co/bVdRAxHCAY | #Memoirs | #Antidepressants | #Art | #Depression |…"
"381",-1,"RT @Psych2morrowmag: The Way I Least Expected by Sarah Beller - http://t.co/bVdRAxHCAY | #Memoirs | #Antidepressants | #Art | #Depression |…"
"382",-1,"RT @Psych2morrowmag: The Way I Least Expected by Sarah Beller - http://t.co/bVdRAxHCAY | #Memoirs | #Antidepressants | #Art | #Depression |…"
"383",-1,"RT @AtlBizChron: Feds seize 346 lbs of cocaine at Port of Savannah http://t.co/f2ppUOHsS8  #drugs #crime http://t.co/bxxGvWGPzM"
"384",-1,"The Way I Least Expected by Sarah Beller - http://t.co/bVdRAxHCAY | #Memoirs | #Antidepressants | #Art | #Depression | #Drugs"
"385",-1,"RT @AtlBizChron: Feds seize 346 lbs of cocaine at Port of Savannah http://t.co/f2ppUOHsS8  #drugs #crime http://t.co/bxxGvWGPzM"
"386",-1,"RT @Matthijs85: Courts Begin to Restrict Warrantless Police Access to Prescription-Drug Records http://t.co/q1iXXzGuP8
Finally a step.. #pr…"
"387",0,"@MelenaEsponjada #Drugs"
"388",1,"#TEATIME #LECTURE #SEX #DRUGS &amp; #HOT #TEQUILA #BROWN #JAMIROQUAI #JK #Blues &amp; #Soul #Magazine #2005… http://t.co/DGMOjCDLyT"
"389",-1,"Ice cream sandwich, you are everything that crack wishes it was. #drugs"
"390",-1,"RT @AtlBizChron: Feds seize 346 lbs of cocaine at Port of Savannah http://t.co/f2ppUOHsS8  #drugs #crime http://t.co/bxxGvWGPzM"
"391",0,"@SloaneFrostyy #drugs"
"392",1,"Can't actually wait for #TheWolfOfWallStreet 2 come out on DVD! BEST FILM ever. #Drugs #Sex #Money and #Partying"
"393",0,"RT @therealredleo: http://t.co/MsEWPMZg0H 
#DoDrugsAllNight #Drugs #Blessed #LMTYAS #RedLeo #ClickBio #GetInTune #YAYA http://t.co/oYhH5VSD…"
"394",-1,"RT @AtlBizChron: Feds seize 346 lbs of cocaine at Port of Savannah http://t.co/f2ppUOHsS8  #drugs #crime http://t.co/bxxGvWGPzM"
"395",-1,"RT @AtlBizChron: Feds seize 346 lbs of cocaine at Port of Savannah http://t.co/f2ppUOHsS8  #drugs #crime http://t.co/bxxGvWGPzM"
"396",-1,"""I'm not even going to work hard at it; I'm just gonna sell."" @k_dawg616 experiencing an early life crisis. #Drugs"
"397",0,"RT @itsok2bblue: One week left to apply! Exp of #substanceabuse? Under 19? Off to higher ed? Want $700? http://t.co/Eb3wYvHYIV #drugs @CARB…"
"398",-1,"A #poem about what #drugs will do to you, sadly this is a true story. http://t.co/0E0l8u8tDw"
"399",0,"Mother's Little Helpers ... http://t.co/xEhqYqSAvK Are women over-medicated? #mentalhealth #MEDICATION #moms #drugs"
"400",-2,"RT @randal_olson: The cheapest &amp; most expensive places in the world to get your vice on: http://t.co/oLxmYff4lI #drugs #weed #dataviz http:…"
"401",-1,"Man pulled over for expired tags, officers find #gun and #drugs - May 8 @ 5:20 PM ET http://t.co/qiwFqFMBOQ"
"402",-1,"#Remix just incase you think all I #RAP about is #Drugs #Guns and #Killing #TRU #FenixAJ LETS GO!!!!! http://t.co/584oDjbGcG"
"403",0,"""@AtlBizChron: Feds seize 346 lbs of cocaine at Port of Savannah http://t.co/hEDMrBdtxJ  #drugs #crime http://t.co/e0mmILRBos"" WOW"
"404",-1,"RT @AtlBizChron: Feds seize 346 lbs of cocaine at Port of Savannah http://t.co/f2ppUOHsS8  #drugs #crime http://t.co/bxxGvWGPzM"
"405",0,"Yes!! Amen #welfare #foodstamps #ebt #drugs #drugtest #government #redistribute #obama #taxes #money http://t.co/0bYzQlTEud"
"406",0,"http://t.co/MsEWPMZg0H 
#DoDrugsAllNight #Drugs #Blessed #LMTYAS #RedLeo #ClickBio #GetInTune #YAYA http://t.co/oYhH5VSDko"
"407",0,"T7 Applications include better #vaccines, new #antibiotics, and new cancer #drugs (http://t.co/PcgNcWKxW5).  #AntibioticResistance #Oncology"
"408",-2,"#Guilty plea in #drugs for bitcoins scheme - May 8 @ 5:17 PM ET http://t.co/Hkqha4pRFN"
"409",-1,"RT @AtlbizPhil: Feds seize 346 lbs of cocaine at Port of Savannah http://t.co/Ymx1Kmv9ng  #drugs #crime"
"410",-1,"RT @AtlBizChron: Feds seize 346 lbs of cocaine at Port of Savannah http://t.co/f2ppUOHsS8  #drugs #crime http://t.co/bxxGvWGPzM"
"411",-2,"Damn  “@AtlBizChron: Feds seize 346 lbs of cocaine at Port of Savannah http://t.co/KXBhSrzTmo  #drugs #crime http://t.co/EmNrTp9fks”"
"412",1,"up to 20% of #elite #college #students use #adhd #drugs to help cram for #exams
http://t.co/gOkQJ2SRcs #vancouversun"
"413",-1,"Feds seize 346 lbs of cocaine at Port of Savannah http://t.co/Ymx1Kmv9ng  #drugs #crime"
"414",-1,"Feds seize 346 lbs of cocaine at Port of Savannah http://t.co/f2ppUOHsS8  #drugs #crime http://t.co/bxxGvWGPzM"
"415",2,"Icy Hot works miracles #Drugs #Crack"
"416",-1,"Passed out on tramadol. #drugs #sleep #pain http://t.co/YFTwgb6tco"
"417",-1,"RT @Matthijs85: Courts Begin to Restrict Warrantless Police Access to Prescription-Drug Records http://t.co/q1iXXzGuP8
Finally a step.. #pr…"
"418",1,"#jewels #and #drugs #fuckin #fun http://t.co/SKXy9HWu50"
"419",0,"What's next? Cocaine and heroin farm? #drugs #marijuana #ios http://t.co/I4GkALHoJN"
"420",0,"One week left to apply! Exp of #substanceabuse? Under 19? Off to higher ed? Want $700? http://t.co/Eb3wYvHYIV #drugs @CARBC_UVic @DrugsBC"
"421",-1,"Courts Begin to Restrict Warrantless Police Access to Prescription-Drug Records http://t.co/q1iXXzGuP8
Finally a step.. #privacy #drugs @WSJ"
"422",1,"RT @HanaeMorimoto: @RajensBullshit you know I throw the best parties it's gonna be like my birthday take two  #blood #condoms #vomit #drug…"
"423",1,"@RajensBullshit you know I throw the best parties it's gonna be like my birthday take two  #blood #condoms #vomit #drugs #everywhere"
"424",0,"Today i got my first detention ever. #baddie #rulebreaker #drugs #yolo #swag"
"425",0,"Drugs and Your Brain | #drugs #drugfacts http://t.co/PaiID1cuIa"
"426",1,"Just thrown a fiver on Liverpool winning the league. #drugs"
"427",-1,"RT @johnlove24: ""An issue with police officers searching your book-sack"" #legaltip #finalsweek #criminallaw #drugs… http://t.co/emN2VeT4Qm"
"428",0,"#You #I #Everybody #Party #Alcohol #Drugs #Orgasms &amp; #SexHot ! xD"
"429",1,"RT @RosieCampbell13: How we feel right now @SineadRobinson1 @aideenarm98 @taradevlin_28 @justey63 #drugs #budgets #creditcards #risktakers …"
"430",1,"RT @RosieCampbell13: How we feel right now @SineadRobinson1 @aideenarm98 @taradevlin_28 @justey63 #drugs #budgets #creditcards #risktakers …"
"431",1,"RT @RosieCampbell13: How we feel right now @SineadRobinson1 @aideenarm98 @taradevlin_28 @justey63 #drugs #budgets #creditcards #risktakers …"
"432",1,"How we feel right now @SineadRobinson1 @aideenarm98 @taradevlin_28 @justey63 #drugs #budgets #creditcards #risktakers http://t.co/KdRjrUCGTH"
"433",2,"RT @ProfDavidNutt: With brave and open-minded leadership, Isle of Man could pioneer #cannabis research and rational #drugs policy. http://t…"
"434",0,"The #beautiful queenroxxannemontana in the studio #smash #Hits #Drugs #everywhere #SHAGG… http://t.co/XrmwGW7uiF"
"435",0,"got a bag of cwack sorted for tomorrow  #drugs http://t.co/mO16h4mnEw"
"436",-2,"Loud pack so loud girl I can't hear ya! #huh #drugs #drugslilbish http://t.co/Uy3L40Me65"
"437",0,"#drugs http://t.co/7emlTAs963"
"438",0,"PD: Man Tries to Hide #Drugs from #Police by Stuffing Them in His Mouth, Later Arrested - May 8 @ 4:37 PM ET http://t.co/Ua2GolCiK8"
"439",0,"RT @BrittanyyJaneR: @BackRowLearner I think we both know who will continue your legacy after your gone #certifiedslacker #alcoholic #drugs …"
"440",0,"@stevynncibrian @Chadcastro45 @RFreedenburg #drugs"
"441",0,"#guiltypleasure #drugs #pramweekend http://t.co/3qn1Z8mNRN"
"442",-2,"This younger generation is fucking up already. Smh. #drugs #smoking #drinking #pregnant #lawbreaking"
"443",0,"#textgram with firstladyhall2010 divathicklisa  see u soon thebadguy111 #Drugs #Clothing   #line… http://t.co/7Zq1xJh3WN"
"444",0,"#crest #cobain #cocain #drugs #lol #teeth http://t.co/En6ROaW9ok"
"445",0,"""@El_Rey_Pedrito: What happened in Stayton?"" #drugs"
"446",0,"zaytovenbeatz queenroxxannemontana @yonekaa_  #working #Drugs #SHAGG #ShootersWorld @ http://t.co/LwSLuFVoxK"
"447",-1,"Exploring the increasing costs of treating #cancer with new #drugs http://t.co/3kVF0C85jg"
"448",-3,"RT @KRTpro_News: #DRUGS #MEDS #CORRUPTION: 
How cancer drugs doubled to $10,000 per month 
http://t.co/AMeaLIC3bK 
#Greed"
"449",0,"RT @MastuhKJ: “@jordin_ramirez: “@princess_syydd: @jordin_ramirez lol no”

Now it might @LVMPD #drugs #alcohol #underage #stopthismadness” …"
"450",-1,"If you get a chance, watch the @Oprah interview with @rustyrockets on #addiction #drugs and the tragic inevitability both can bring @OWNTV"
"451",0,"@aloharaaae #drugs"
"452",0,"At http://t.co/CHnL3vl4pk -- #CannaBi #energydrink #marijuana #drug #drugs #droga #jamaica #cannabis #drink #be... http://t.co/otUhFLKQ10"
"453",0,"Just saw a guy walking by the state park in the road only wearing boxers #drugs #prollyajumper"
