"","score","text"
"222",0,"#alcohol #drug #alcoholanddrugs #alcoholisadrug #AA #staysober #sobriety #abstinence #drugfree #justsayno #DUI #... http://t.co/hSSAbxfcX8"
"223",0,"How to Prevent #Snoring. http://t.co/StMOjdPnO1 #Age #Muscle #Alcohol"
"224",0,"How to reduce #alcohol consuming with #anti-baldness #drug http://t.co/oIzjoJrTLC"
"225",0,"some days we just need a breather #shotsshots #vancouver #vancity #ebisu #vanfoodie #foodie #alcohol… http://t.co/Cl62OzVqMn"
"226",-1,"Yeah...I had to...
#cantillon #sour #lambic #kriek #cherry #belgium #brussels #alcohol #craftbeer… http://t.co/NR9wzyV7bd"
"227",0,"#alcohol http://t.co/JR0YUJHTpo"
"228",0,"since icant smoke#ambien an #alcohol wrks juuuuuussss fine#probationproblems"
"229",-2,"I've lost #friends and #family to #alcohol... It's no #joke!!! http://t.co/pjeBBDdkSk"
"230",-1,"#Habits That Damage Your Liver http://t.co/Tvn4r61Qlt #Alcohol #Overeating"
"231",1,"LATE NIGHT ALCOHOL DELIVERY... this is really interesting. Want to know more? Look at http://t.co/hDETFSythN #STORE #LATE #ALCOHOL"
"232",0,"Ambulance call-outs sky high for #methamphetamine &amp; #alcohol (Vic) | http://t.co/53JMQpMI1f citing @PeningtonNews @TurningPointAU"
"233",-1,"RT @CaronRenFL: Teens who used #alcohol &amp; #marijuana together were 50-90% more likely to engage in unsafe driving: http://t.co/oiTZMrTwTf @…"
"234",0,"Photo: Real talk.⚡️ #SHAFTO #LifeHappens #PartyHard #Alcohol #Cleanse  http://t.co/bBsqlrTb62"
"235",0,"Can't sleep.... Need #alcohol"
"236",0,"#Alcohol lockout laws appear to be having an effect on nightlife outside the Cross and the CBD (NSW) | http://t.co/nmrNqFk1P8"
"237",0,"#beer #red #tuborg #alcohol #liquor #drink http://t.co/vEFWBiLJAF"
"238",-1,"RT @FitnessRepublic: Habits That Damage Your #Liver. http://t.co/UEvJSoiWIr #Alcohol #Overeating #causes"
"239",1,"Every kiss does not begin with K, let's be realistic. It begins with A: #alcohol"
"240",0,"Centennial Cemetery applies to be allowed to sell mourners #alcohol between 8am &amp; midnight (SA) | http://t.co/aWH5G8PcOY #drugpolicy"
"241",-1,"RT @FitnessRepublic: Habits That Damage Your #Liver. http://t.co/UEvJSoiWIr #Alcohol #Overeating #causes"
"242",0,"Got Purp? 
#VINIQ #Vodka #Moscato #Premium #ShimmeryLiqueur #Liquor #Alcohol #Purple #Shots #GTD http://t.co/zZ6dz6CUhy"
"243",-1,"RT @FitnessRepublic: Habits That Damage Your #Liver. http://t.co/UEvJSoiWIr #Alcohol #Overeating #causes"
"244",1,"Effect of #Alcohol to the #Bipolar Patient http://t.co/g6qRNZrquv"
"245",-1,"Habits That Damage Your #Liver. http://t.co/UEvJSoiWIr #Alcohol #Overeating #causes"
"246",0,"Liberals would never allow this on TV today! http://t.co/zA8w4POrjf #tcot #tlot #disney #cartoon #violence #alcohol #politicallyincorrect"
"247",2,"Know anyone who can't drink #alcohol but loves #beer?  Then do them a favour and send them to http://t.co/TinT7jCEzs"
"248",0,"#tbt me &amp; the bae. #gayboy #alcohol #turnup #single #alcoholic #jk http://t.co/9xYOg8gg4R"
"249",0,"Therapy via Skype for #Alcohol #Addiction. Talk to an Online Therapist now. http://t.co/zULxqdJnkB. Email me. Please Retweet!"
"250",0,"RT @thatguy2follow: @_TruthSpoken he don't drink water! #alcohol http://t.co/b8MgBD4zL1"
"251",0,"RT @JoannDonnellan: Watch @nbc4washington  ""Changing Minds"" new study  @CaronTreatment on #women and #alcohol use 
http://t.co/YwWFhhamnv h…"
"252",1,"Trying different #wines and this might be my favorite but I'm not a fan of #alcohol. #wine #redwine http://t.co/PYm20LPH2J"
"253",0,"@_TruthSpoken he don't drink water! #alcohol http://t.co/b8MgBD4zL1"
"254",0,"@dkesa90 this is how we do it!! #teamigotarecnow Lol #dabs #alcohol "
"255",0,"....we meet again my little friend #bwahahahahahH #lol #ciroc #alcohol #diddy #mmg #berryCiroc… http://t.co/qePmyhjiI4"
"256",0,"Police target ACT drivers under the influence of #alcohol, drugs | http://t.co/rn0h5fAkii #drinkdriving #drugdriving"
"257",0,"Sydney venues to use ID scanners from June | http://t.co/zdKhnbRqgP #alcohol #violence #drugpolicy"
"258",1,"Glad to say that all the amounts of fireball that I've poured down bortles throat propelled him to the 3rd pick in the nfl draft. #alcohol"
"259",0,"This is the way everyone should spend their Thursdays #thirstythursdays #drinks #alcohol #beer… http://t.co/4CbUGF0mZl"
"260",1,"Some may brag about their #alcohol experiences-- but a #life-threatening state is nothing to be proud of! http://t.co/mGMcGg8IQJ"
"261",1,"RT @AJIACROFT: I don't drink but sometimes I like to be asian XD #saigon #lao #laotian #asian #beer #vietnamese #alcohol http://t.co/Eqz6IW…"
"262",1,"#mmm #drink #alcohol #yay #itsmyfridaybitches @ Native NewYorker http://t.co/ai1HVBZJgt"
"263",0,"RT @SueMiers1: Inquiry hears impact of #FASD in Kimberley http://t.co/XXiMsIjt6W Only tip of iceberg/need more Oz screening/diagnosis  #alc…"
"264",0,"You Can Have A Truly Changed Life:  http://t.co/RVrqqYQ4Y3 #Drugs #Alcohol #Divorice"
"265",0,"#Alcohol #beer #beerofthefuture #botany #brewing #happyhour #homeofthefuture #hoptech431 #hops  http://t.co/09Y3NEipgU #prayer #church"
"266",0,"RT @SueMiers1: Inquiry hears impact of #FASD in Kimberley http://t.co/XXiMsIjt6W Only tip of iceberg/need more Oz screening/diagnosis  #alc…"
"267",1,"Another fruitful trip to Kirby wines.  #rum &amp; #vodka more instruction free poison. #alcohol #drinking… http://t.co/NA6qSm8r15"
"268",0,"RT @SueMiers1: Inquiry hears impact of #FASD in Kimberley http://t.co/XXiMsIjt6W Only tip of iceberg/need more Oz screening/diagnosis  #alc…"
"269",0,"Inquiry hears impact of #FASD in Kimberley http://t.co/XXiMsIjt6W Only tip of iceberg/need more Oz screening/diagnosis  #alcohol #fostercare"
"270",0,"LATE NIGHT ALCOHOL DELIVERY - stores, liquor stores in London. http://t.co/hDETFSythN #LATE #LONDON #STORE #STORE #ALCOHOL #NIGHT"
"271",1,"Duty Free #Alcohol &amp; #Spirits - #International Orders Accepted - #Worldwide Shipping - http://t.co/7YhW0vl6Z0 - #DutyFree #Liquor"
"272",1,"Is it worth spoiling your hard work? RT @FRCyclist ""Effects of #Alcohol on #Fitness Training.   #Calorie #health"" http://t.co/Y5H8lDsDfC"
"273",-1,"Birthday Martinis #birthday #martini #drinks #ccs #alcohol #Liquor @ CC's Slaughter http://t.co/05VzG6c1UE"
"274",-1,"VIDEO BREAK: Intro to http://t.co/OxlyuSTdha // #bar #pub #nightclub #business #alcohol #ownabar #leisure #makemoney http://t.co/tIukgKIN4l"
"275",0,"Time for this to happen... #iphonephotography #ny #nyc #newyorkcity #food #foodie #alcohol #drink… http://t.co/usWXNWXkVS"
"276",0,"RT @TheClevelandFan: NO ONE is cheering harder for Johnny Football to be the pick than the owners at @BarleyHouseCLE .... #Browns #alcohol"
"277",-1,"RT @DennyCoates: Why young people kill themselves with alcohol - on my blog http://t.co/KrVg6eiviJ #alcohol"
"278",2,"I'm not an alcoholic. I'm just more spirited. #alcoholic #spirited #alcohol #spirits #wine #whitegirlwasted #tequila #hashtag"
"279",0,"Survey Links Teen Binge Drinking And Alcohol Brand References In Pop Music http://t.co/aFJFIfwHfM
 #Alcohol #MusicNews #PopMusic"
"280",-1,"Somebody couldn't hold their alcohol #vomit #BlowingChunks #ThrowUp #alcohol  #food_poisoning http://t.co/we0JOixopq"
"281",4,"If you open a #champagne bottle like @altonbrown , you may be just as #cool as him. #alcohol #talent #skill #sword http://t.co/M8VMlWxNX5"
"282",0,"RT @NDARCNEWS: Changing an #alcohol intervention to suit #Aboriginal Aussies, inc. changes to language, no. of sessions, counsellors http:/…"
"283",0,"Oh boy #realshit #beergoggles #photoshop #alcohol @ Palms Casino Resort - Palms Pool http://t.co/HNaQgRJn8k"
"284",0,"RT @NACCHOAustralia: Tailoring a family-based #alcohol intervention for #Aboriginal Australians, based on Aboriginal health worker input ht…"
"285",0,"I might need to borrow your margarita glasses @PaulinaPerez &amp; skipkelly 

#margarita #tequila #alcohol… http://t.co/3igeUxpSVZ"
"286",0,"#Alcohol #Beer #beerofthefuture #botany #brewing #happyhour #homeofthefuture #hoptech431 #Hops #sixpointbrewery Drink http://t.co/E2WOORgRJp"
"287",-1,"RT @SueMiers1: Fetal exposure #alcohol not listed as risk factor?Why? A leading cause of poor cognition in children http://t.co/o0Ivewqr28 …"
"288",0,"NO ONE is cheering harder for Johnny Football to be the pick than the owners at @BarleyHouseCLE .... #Browns #alcohol"
"289",-1,"Fetal exposure #alcohol not listed as risk factor?Why? A leading cause of poor cognition in children http://t.co/o0Ivewqr28 @theadvertiser"
"290",-2,"#Reality is a hallucination brought on by #lack of #alcohol. | #seriously #TeamFollowBack #RockTheReTweet"
"291",0,"Talks underway about going to Wilton Manors after game for $3 Long Islands. ""Maybe"" #EvilLiquids #Booze #Alcohol"
"292",0,"20 Things You Didn't Know About Guinness #guinness #guinnessstoudt #irish #beer #alcohol #facts #myths #pint #draft http://t.co/oxri0nAaLx"
"293",3,"#sprpub #eğlence #eskişehir #fun #goodnight #alcohol #follownow #happy #like #beer #besocial #bedrunk… http://t.co/zShPVNKAdL"
"294",0,"#women and #alcohol...
Is it true? http://t.co/RUj8RB1u2y"
"295",0,"RT @Medcanpoet: 25. ""Pres. Obama - Cannabis vs #Alcohol."" #Cannabis #DrugWar Poster.  Agree? RT.  End #WarBetweenDrugs. http://t.co/LWiCsME…"
"296",0,"RT @Medcanpoet: 25. ""Pres. Obama - Cannabis vs #Alcohol."" #Cannabis #DrugWar Poster.  Agree? RT.  End #WarBetweenDrugs. http://t.co/LWiCsME…"
"297",0,"25. ""Pres. Obama - Cannabis vs #Alcohol."" #Cannabis #DrugWar Poster.  Agree? RT.  End #WarBetweenDrugs. http://t.co/LWiCsME5Ti"
"298",-1,"RT @CaronRenFL: Teens who used #alcohol &amp; #marijuana together were 50-90% more likely to engage in unsafe driving: http://t.co/oiTZMrTwTf @…"
"299",0,"RT @TheDrGinger: Foods to help to #detox your #liver   #livercleanse Avoid #alcohol http://t.co/CbCtzfR06q"
"300",0,"Almost 5 o'clock. Who wants to help me drink this? #alcohol #liquor http://t.co/KVhJSszpbq"
"301",1,"Had too much to #alcohol, your #liver banging a drum? Just do the #pharma thing &amp; take #phenacetin #Paracetamol better #Milkthistle &amp; #water"
"302",0,"When your drink is bigger than your head :D #alcohol #corona #doshiz #mexicanproblems http://t.co/CgyVJYMcv5"
"303",-1,"Irish Beer Shake w/Guinness and Jameson #alcohol #redrobin #foodporn http://t.co/Q4wn3km8h2"
"304",-1,"#Thrillist: Seven things you're doing #wrong in your #home #bar // #alcohol #drinking #leisure http://t.co/U0Yq9wdYjr"
"305",1,"Moderate to heavy #drug &amp; #alcohol use will soon negatively impact your sexual functioning. Try it straight for the best #sexual experiences"
"306",0,"You have 2 goals in relation to drinking #alcohol and here they are http://t.co/Ryub6Qhm9Q"
"307",0,"Rum or Whiskey?  Do your choice of spirits change with the seasons?  #summercountdown  #whiskeylife #summeriscoming #seasondrinks #alcohol"
"308",0,"ITS MY BIRTHDAY BITCHES !!!!!!!  #birthday #party #drink #alcohol #20 #rave #livelife #yolo #clubbing http://t.co/M5YdGPHgTd"
"309",-2,"#Alcohol a potential factor in #deadly #Mexico crash - May 8 @ 7:01 PM ET http://t.co/TNwmH5R04G"
"310",-1,"LETS BLUNT ABOUT IT #GoodKush &amp;&amp; #Alcohol #MaryJane #HighSociety #GetLit #StonerNation ✌ http://t.co/PshP1stxtD"
"311",0,"Want to know the facts? Get the consequences of binge drinking here. http://t.co/vyblkovVZU #Binge #Alcohol #Fact"
"312",0,"RT @Acg244: I now know why @daReido chose to play golf........ #Alcohol "
"313",0,"RT @NACCHOAustralia: Tailoring a family-based #alcohol intervention for #Aboriginal Australians, based on Aboriginal health worker input ht…"
"314",0,"RT @adrianjbarton: If risky #alcohol use is led by price, availability, &amp; social norms &amp; Govt &amp; business won't change 1st 2 it leaves socia…"
"315",-2,"Eloy's Birthday! #Beer #Cigarettes #Cake #Weed #Alcohol #Singing #Candles #Mess http://t.co/ziGnTrUC5z"
"316",-1,"Anyone else disappointed that @WBPubs is publications and not a list of pubs that contribute to development? #alcohol #humanitarian"
"317",1,"#Alcohol #Recovery #Counseling Online via Skype http://t.co/l2D9yrwcWq Please Retweet!"
"318",0,"RT @mhinganzima: #hungry. Because #vodka.
No #JunkFood in the house because #HealthFreak. (Minus the #alcohol ) 
What to do? 
Make #toast w…"
"319",1,"Running and Managing a #Bar: 5 Ways to Thrive #alcohol #drinking #pubs #beverage #hospitality #business http://t.co/hOMEwVnH2Q"
"320",-1,"RT @madinuk: Study: Banning #alcohol in #Alaska villages doesn't reduce #suicide, but more jobs might
http://t.co/Yjix1bOgYq #Inuit #indige…"
"321",0,"You got the king #sisters #21 #birthday #alcohol #pitchers http://t.co/RfMceIKjSY"
"322",1,"Let me drown your sorrows with a nice toxin. #drunk #alcohol #party #soothe"
"323",0,"#alcohol"
"324",1,"Old but gold, and largely true! :P #TheSimpsons #Alcohol #LifeProblems http://t.co/3crHvPTBsj"
"325",0,"I wish normal me was as confident as drunk me. #alcohol #confidence #ugh"
"326",0,"#hungry. Because #vodka.
No #JunkFood in the house because #HealthFreak. (Minus the #alcohol ) 
What to do? 
Make #toast with #honey ..."
"327",0,"#Alcohol #beer #beerofthefuture #botany #brewing #happyhour #homeofthefuture #hoptech431 #hops  http://t.co/09Y3NEipgU #prayer #church"
"328",0,"RT @patientopinion: ""I am now over 100 days sober + continue to be cared for + supported by @Swanswell"" #alcohol #addiction https://t.co/3p…"
"329",-2,"What a Tit, done this about 5-6 times now haha 
#drunk #bloke #whiskey #gadge #fall #alcohol #drink… http://t.co/FU0V2C1e4X"
"330",-1,"I know #it's #bad but #alcohol #makes me #happy as #hell #never #giving #itup"
"331",0,"#Alcohol #beer #beerofthefuture #botany #brewing #happyhour #homeofthefuture #hoptech431 #hops #sixpointbrewery Drink http://t.co/rPFNuDkfV2"
"332",1,"Branded #ambrosehall #bar #restaurant #beer #alcohol #drinks #beertaps #shiny #lights #fisheye… http://t.co/kMc0S6BMKV"
"333",0,"RT @NACCHOAustralia: Tailoring a family-based #alcohol intervention for #Aboriginal Australians, based on Aboriginal health worker input ht…"
"334",-1,"So yeah last night... #Podcast #paxtoning #soccermom #alcohol #icecream #sex #potter #Disney #bloggers #vomit #diarrhea #trollwhip #OU"
"335",0,"RT @Kelmoz33: Could really do with a holiday in the sun! #relax #chill #tan #alcohol #sand #sea #fun ... If only!"
"336",-1,"Inspirational #blogging about #mentalhealth #abuse #alcohol and #drugs #eatingdisorders book reviews, stigma &amp; #CATS http://t.co/pnPz4AMKqR"
"337",-1,"RT @madinuk: Study: Banning #alcohol in #Alaska villages doesn't reduce #suicide, but more jobs might
http://t.co/Yjix1bOgYq #Inuit #indige…"
"338",-3,"RT @snafu_5: If you want to feel the most intense drawn out muscle clenching, stomach sickening, exhausting mind fuck SELL your property! #…"
"339",0,"RT @THEMMEXCHANGE: Lets Look at the Facts !!!
Alcohol VS Marijuana

#marijuana #alcohol #medicalmarijuana #cananbis http://t.co/EXvxz3Zo5v"
"340",0,"Survey shows gaps between #parents, #teens on #alcohol-use awareness http://t.co/kZiexmeFGW #parenting"
"341",-1,"My love Sue! #zombie #classmate #bestfriend #friends #drunk #alcohol #party #Majales #selfie #love… http://t.co/5ojQgXxOAx"
"342",0,"RT @amidiabetic: Everything you need to know about diabetes, #alcohol and its effects, including the #hangover - http://t.co/aR3JpE6pjW"
"343",-1,"RT @madinuk: Study: Banning #alcohol in #Alaska villages doesn't reduce #suicide, but more jobs might
http://t.co/Yjix1bOgYq #Inuit #indige…"
"344",0,"#Universidad #Estudiantes #UNERG #Rio #Alcohol #DiaAlAireLibre #Chapuzon #Amig@s… http://t.co/yFG05d2Pgc"
"345",0,"Dangers of combining #Alcohol and #Marijuana http://t.co/pM5MyRm1Tf"
"346",0,"#Alcohol #Beer #beerofthefuture #botany #brewing #happyhour #homeofthefuture #hoptech431 #Hops #sixpointbrewery Drink http://t.co/E2WOORgRJp"
"347",0,"Everything you need to know about diabetes, #alcohol and its effects, including the #hangover - http://t.co/aR3JpE6pjW"
"348",-1,"USA Today: #Hungover? Don't blame it on #mixing #beer and #alcohol // #leisure #drinking #bar #pub http://t.co/n9fqsWyTJU"
"349",-2,"I am more afraid of #alcohol than of all the bullets of the enemy. - Stonewall Jackson"
"350",-1,"Study: Banning #alcohol in #Alaska villages doesn't reduce #suicide, but more jobs might
http://t.co/Yjix1bOgYq #Inuit #indigenous #health"
"351",0,"Tailoring a family-based #alcohol intervention for #Aboriginal Australians, based on Aboriginal health worker input http://t.co/PeujWxzu3v”"
"352",-1,"This semesters report card will consist of nothing but Bs and As. Gotta celey the letters #Blunts and #Alcohol. #Boobs and #Ass"
"353",-1,"ROUND 3!
#Pitchers! #Alcohol #fuzzy http://t.co/jWdsPnXp79"
"354",1,"Tomorrow work then go for a drink I cannot wait #alcohol #cannotwait"
"355",-1,"Brain Builds til around 25. #Alcohol #Marijuana Both legal for Adults in WA -Both damage #YouthBrain. #High5 for RT: http://t.co/nZRiLP2qno"
"356",-1,"Finally he getsz a hold of me damnit now I c y I can go on with my life without him #alcohol #meanmf sober side itsz something diffrent"
"357",1,"This is really good, actually: the link between writing and boozing. http://t.co/TK1aHVoJs9 #podcast #Hemingway #writing #alcohol"
"358",0,"RT @patientopinion: ""I am now over 100 days sober + continue to be cared for + supported by @Swanswell"" #alcohol #addiction https://t.co/3p…"
"359",0,"RT @Regina_Kenney: Barrels of Booze at Chicago Distilling Company on the @ChicagoUntapped tour. #Alcohol http://t.co/KdhFIPBQtL"
"360",0,"Therapy via Skype for #Alcohol #Addiction. Talk to an Online Therapist now. http://t.co/y3MR9BYGFE. Email me. Please Retweet!"
"361",0,"My #substitutes over a #nightout &amp; #alcohol .. #hotchocolAte #newpjs #marshmallows #cookies   #uni… http://t.co/0nvrDU5u6H"
"362",-1,"If you don't believe..... READ!!!!! @suncoastrehab: Why Alcohol is a Drug  http://t.co/T7FhTFLy6g #Sober #Alcohol"
"363",0,"08.05.2014, in England... SPRRRIIIING BREAKKK!!! At Pat's box house. @benthomas858 #kashmir #alcohol"
"364",4,"RT @Playgirlbabydol: I love this idea so cool &amp; sexy #coolideas #sexy #alcohol #accessories #flask http://t.co/szvFXb0teH"
"365",4,"I love this idea so cool &amp; sexy #coolideas #sexy #alcohol #accessories #flask http://t.co/szvFXb0teH"
"366",-1,"Sunday night for my 21st let's get crazy appleton #luna #alcohol #partaaaay"
"367",-2,"#let's #get #drunk #alcohol #beer #funny http://t.co/H7pCChB5u5"
"368",0,"Didn't think I would naturally do that :/ ...#alcohol"
"369",0,"counting down the days! #salou 
8day! #sun #sea #alcohol"
"370",-1,"RT @EnyaBt: Les vacances s'annoncent pas mal du tout. #friends #boyfriend #beach #alcohol #concerts #parties"
"371",-1,"Threatened with death if I dont post this. #dontkillme #bff #highfive #drank #alcohol http://t.co/Qu6d52yRat"
"372",1,"My birthday is next week and my friends are celebrating me this saturday yay can't wait!! #jelloshots #birthdayparty #22 #alcohol #goodmusic"
"373",-1,"Teens who used #alcohol &amp; #marijuana together were 50-90% more likely to engage in unsafe driving: http://t.co/oiTZMrTwTf @HealthDayEditor"
"374",1,"Nice pictures of LATE NIGHT ALCOHOL DELIVERY, must see http://t.co/hDETFSythN #LONDON #NIGHT #ALCOHOL #STORE #LATE #STORE #DELIVERY"
"375",-2,"An illegal type of #alcohol has caused mass deaths as panic spreads in #Kenya http://t.co/sb8YJw4HOW @HansRosling http://t.co/GT54WI3mTA"
"376",1,"Last day of uni done for this year. Celebration drinks sorted, now for 5 months of summer #summer #uni #alcohol"
"377",-2,"http://t.co/ZnKbJo060E Powder #alcohol or #palcohol isn't as scary as people want you to believe. #drinking @ScienceWTF #coolscience #drunk."
"378",0,"""WHAT'S A CARB!?""

...... I dunno, energy?

""A POTATO""

#Alcohol"
"379",0,"Therapy via Skype for #Alcohol #Addiction. Talk to an Online Therapist now. http://t.co/M3JpXKNCfy. Email me. Please Retweet!"
"380",1,"RT @LouisObviously: Just had the best time with @vtothepowerof2 and @so_lucas :) where'd the hours go! Haha... #youtube #YouTubePals #alcoh…"
"381",1,"Just had the best time with @vtothepowerof2 and @so_lucas :) where'd the hours go! Haha... #youtube #YouTubePals #alcohol"
"382",0,"#100happydays #bestie #minime #chinese #alcohol #girlsnightin @michelle_hines1  http://t.co/GCKihFr5mD"
"383",-1,"#Alcohol and #Weed is the key to all my secrets."
"384",1,"The #best #drink in the #world #jack #daniels #jd #oldNo7  #loveit #alcohol #whiskey #american… http://t.co/d2Unb2VH8L"
"385",1,"Yes please ❤️ #love #beer #alcohol #theone http://t.co/GzkENEZMwq"
"386",0,"#Followers: Check out our New #Video! #bar #pub #nightclub #business #alcohol #tavern #leisure #makemoney #thanks http://t.co/cLzqSCeLDl"
"387",0,"Therapy via Skype for #Alcohol #Addiction. Talk to an Online Therapist now. http://t.co/FBBjrzwk5i. Email me. Please Retweet!"
"388",-2,"#prosit2014 #alkohol #alcohol #beachbar #zombie #maitai #mikey #drunk #dr*** #friends #love #funny… http://t.co/c2XArwDjC8"
"389",0,"#Alcohol #beer #beerofthefuture #botany #brewing #happyhour #homeofthefuture #hoptech431 #hops #sixpointbrewery Drink http://t.co/UcMPir3CsO"
"390",1,"Magga can't come quick enough #sun #sea &amp; #alcohol"
"391",0,"RT @LaurenLouiseD: 8 weeks today! #holiday #Tenerife #cantwait #getmeontheplane #sun #sea #alcohol @RoxieBxoxo ✈️☀️"
"392",1,"Love that moment when you have been drinking a pretty small amount of alcohol and you feel varm and funny. &lt;3 #alcohol #varmfeeling"
"393",0,"8 weeks today! #holiday #Tenerife #cantwait #getmeontheplane #sun #sea #alcohol @RoxieBxoxo ✈️☀️"
"394",0," #bff #myfriend #alcohol http://t.co/0V6mykLnQa"
"395",0,"#InstaSize #corona #lager #alcohol #yum #limewedge #fastandfurious #satoutside #theoldtollgate #hotel… http://t.co/GUE7Zfxslq"
"396",0,"Submitted my final piece of coursework for the year #Alcohol"
"397",0,"#You #I #Everybody #Party #Alcohol #Drugs #Orgasms &amp; #SexHot ! xD"
"398",1,"for me, raising my #alcohol tolerance is a LOT easier than raising my #exercise tolerance."
"399",0,"RT @patientopinion: ""I am now over 100 days sober + continue to be cared for + supported by @Swanswell"" #alcohol #addiction https://t.co/3p…"
"400",0,"As soon as exams are over I aim to forget everything I learnt at sixth form #Alcohol"
"401",0,"Redwood Cliffs Discusses The Problem With Powdered Alcohol  http://t.co/r1EQgLCETJ  #alcohol #powder #recovery http://t.co/SPunhEhs4v"
"402",0,"RT @jeanette_adcock: Wee drink with the parents #sutterhome #rose #wine #alcohol http://t.co/4EOaedCWJm"
"403",0,"@LoveWhiskey 

#London 
#WhiskeyWednesdays 
#alcohol 

Personalised Whiskey mug made your way

http://t.co/dRoeN7TTx5 http://t.co/8ktroLz1Gf"
"404",0,"MORE PITCHERS! 
#Alcohol #Whitegirlwasted http://t.co/OPJ8CjuJZQ"
"405",-1,"How to Sneak #Alcohol on a Cruise Ship   http://t.co/m9ovcBQ7TD  #traveltips  #cruisetips"
"406",-1,"Have You Lost Control of #Drug and #Alcohol Use? How Do You Know? http://t.co/FjOYARdIdB"
"407",0,"Cant wait till saturdayyyyyyyyy :D
#wedding #partypartyparty #alcohol #immabedrunk #whitegirlwasted"
"408",0,"#COLLEGE #CRIIME, new eBook by  @RBarriFlowers on #criminality on college campuses. #alcohol http://t.co/CvzgdAoyen http://t.co/d11rOznXrS"
"409",0,"I now know why @daReido chose to play golf........ #Alcohol "
"410",-1,"Customers had #30litres of #booze #spirits #alcohol #taxi #thirst #jano #viina"
"411",1,"@WellgreenLewes Haha!. You know me too well. #fabric &amp; #alcohol . Xxx"
"412",1,"Deadspin: #Map: Over 200 #Bars In #NYC Worth #Drinking At // #newyorkcity #alcohol #leisure #travel #bar #pub http://t.co/pauyoT5IwC"
"413",-1,"#Habits That Damage Your Liver http://t.co/YB4AYpbcJp #Alcohol #disease #body"
"414",1,"New #smartphones #app helps people with their #recovery. Check it out ! #alcohol #technology
http://t.co/ooPDHLgWmV http://t.co/uXiGyYB9vm"
"415",1,"New #smartphones #app helps people with their #recovery. Check it out ! #alcohol #technology
http://t.co/8kNiDy7SQM http://t.co/GE87xWZe5e"
"416",1,"@H_tothe_izzo1 @SammyAdams yea college! Nice! Daytona #alcohol"
"417",0,"Greece never disappoint me. I love Greece every year. Last year in particular. #alcohol #alcohol #alcoholisfree #eurovision"
"418",1,"@tar_kennedy yea college! Nice! Daytona #alcohol"
"419",0,"RT @patientopinion: ""I am now over 100 days sober + continue to be cared for + supported by @Swanswell"" #alcohol #addiction https://t.co/3p…"
"420",0,"Wee drink with the parents #sutterhome #rose #wine #alcohol http://t.co/4EOaedCWJm"
"421",1,"Best store in wide area - LATE NIGHT ALCOHOL DELIVERY. Visit this place http://t.co/hDETFSythN #STORE #NIGHT #ALCOHOL #LATE #STORE"
"422",1,"RT @Casualmag1: Nice to meet @TheFatBandit999 today. His new #cigarettes and #alcohol  tee out NOW - ltd edition tee http://t.co/t1KMXYVF1N"
"423",1,"Agreed?
#Margarita #lime #rumrunner #wine #beer #rum #tequila #alcohol #friends #fun… http://t.co/VsOtRbw0SY"
"424",0,"RT @MastuhKJ: “@jordin_ramirez: “@princess_syydd: @jordin_ramirez lol no”

Now it might @LVMPD #drugs #alcohol #underage #stopthismadness” …"
"425",-3,"Sick of having to put up with all this shit. One thing after another all down to alcohol. #hate #alcohol #pissedoff #fuckoff #grr"
"426",1,"FOX News: Top 10 #fruit #beers // #drinking #alcohol #trends #flavors #beer #brewing http://t.co/3RWzJWyhMF"
"427",-3,"RT @spiritsbusiness: Two people have been arrested after illegally made poisonous #alcohol kills dozens of people in Kenya http://t.co/NlMO…"
"428",1,"@b8khs Definitely, and #happy #birthday! Minors are definitely allowed as long as they only have #cake, no #alcohol!"
"429",-1,"A wake-up call - the permanent damage alcohol can do to a teen's brain http://t.co/o5WJsR3QLH #alcohol"
"430",1,"#alcohol &amp; drug awareness classes #24/7. Great 4 #students, drivers, #insurance agencies
http://t.co/V9LEBGS6UD provides it all #online!"
"431",1,"#alcohol &amp; drug awareness classes #24/7. Great 4 #students, drivers, #insurance agencies
http://t.co/Dws0fhgua8 provides it all #online!"
"432",-2,"Every day, almost 30 people in the US #die in motor vehicle crashes that involve an 
#alcohol-impaired driver http://t.co/XjVkX9ILnD"
"433",0,"#timefordinner #dinner #selfie @CreditTodayUK #ctawards 2014 #alcohol #flowing #LetsEat http://t.co/GGFVTgWHOX"
"434",0,"RT @MastuhKJ: “@jordin_ramirez: “@princess_syydd: @jordin_ramirez lol no”

Now it might @LVMPD #drugs #alcohol #underage #stopthismadness” …"
"435",1,"#FACT

All songs of the #Eurovision Song Contest are better (bearable) when drinking #alcohol, or whilst in the kitchen, making a late tea."
"436",2,"Being proud of my #Greek heritage tonight... http://t.co/YtlY1bpSAL #Alcohol Is Free ;)"
"437",0,"“@jordin_ramirez: “@princess_syydd: @jordin_ramirez lol no”

Now it might @LVMPD #drugs #alcohol #underage #stopthismadness” "
"438",0,"@jeffshafe9 LOL, I definitely need all the prayers I can get #alcohol"
"439",0,"#astronauts #hangout #space #bar #science #alcohol #drink http://t.co/5ysBJ7n3ti"
"440",-1,"So that a shit of a day. #alcohol"
"441",1,"RT @bhamlandlords: excellent work in conjunction with @swanswell in #moseley today  looking for unlicensed #hmos #alcohol #drugs"
